id,name,external_id,external_id_type,entity_type,place_id,province_id,autonomous_region_id,dir3,ute_id,administration_level,parent_id,nifs,custom_place_id,is_contractor,is_assignee,slug,address,postal_code,country_name,country_code,place_name,import_pending
586660,Ajuntament de la Llacuna,,,4,8104,8,9,L01081043,,,,{},,t,f,ajuntamentdelallacuna,,,,,,f
586647,Consorci Atenció a les Persones de l'Alt Urgell,,,,,,,I00000558,,,,{},,t,f,consorciatencialespersonesdelalturgell,,,,,,f
589901,Ajuntament d'Àger,,,,,,,L01250024,,,,{},,t,f,ajuntamentdger,,,,,,f
592410,Alcaldía del Ayuntamiento de Alfántega,,,4,22020,22,2,L01220204,,,,{P2202500A},,t,f,alcaldadelayuntamientodealfntega,"Plaza de la Iglesia, 1",22416,España,ES,Pueyo de Santa Cruz,f
596306,Dirección General de Gobernanza Pública,,,,28079,28,13,E05024601,,,,{E05024601},,t,f,direccingeneraldegobernanzapblica,"Manuel Cortina, 2",28071,España,ES,Madrid,f
595961,Ajuntament de Riudecols,,,4,43128,43,9,L01431286,,,,{},,t,f,ajuntamentderiudecols,,,,,,f
599188,Ajuntament de Bossòst,,,4,25059,25,9,L01250595,,,,{},,t,f,ajuntamentdebossst,,,,,,f
599175,Ajuntament de Badia del Vallès,,,4,8904,8,9,L01089045,,,,{},,t,f,ajuntamentdebadiadelvalls,,,,,,f
599595,Ajuntament de la Pobla de Claramunt,,,4,8165,8,9,L01081653,,,,{},,t,f,ajuntamentdelapobladeclaramunt,,,,,,f
599895,Mancomunitat d'Abastament d'Aigua del Solsonès,,,,,,,L05250005,,,,{},,t,f,mancomunitatdabastamentdaiguadelsolsons,,,,,,f
607384,FUNDACIÓ PER A L'ATENCIÓ SOCIAL,,,,,,,LA0008782,,,,{G43947548},,t,t,fundaciperalatencisocial,,,,,,f
608312,Universitat Politècnica de Catalunya,,,2,,,,U02400001,,,,{Q0818003F},,t,t,universitatpolitcnicadecatalunya,,,España,ES,,f
637871,Ajuntament dels Omells de na Gaia,,,4,25154,25,9,L01251543,,,,{},,t,f,ajuntamentdelsomellsdenagaia,,,,,,f
637886,La Tossa de Montbui,,,,,,,L00000488,,,,{},,t,f,latossademontbui,,,,,,f
638729,Ajuntament de Vallbona d'Anoia,,,4,8292,8,9,L01082922,,,,{},,t,f,ajuntamentdevallbonadanoia,,,,,,f
639439,Ajuntament de Montferrer-Castellbó,,,4,25140,25,9,L01251403,,,,{},,t,f,ajuntamentdemontferrercastellb,,,,,,f
640611,Ajuntament de Riudarenes,,,4,17148,17,9,L01171485,,,,{},,t,f,ajuntamentderiudarenes,,,,,,f
641357,Ajuntament de la Conca de Dalt,,,4,25161,25,9,L01251615,,,,{},,t,f,ajuntamentdelaconcadedalt,,,,,,f
642289,Ajuntament de Mont-ral,,,4,43091,43,9,L01430918,,,,{},,t,f,ajuntamentdemontral,,,,,,f
642602,Ajuntament de Pinell de Solsonès,,,4,25166,25,9,L01251667,,,,{},,t,f,ajuntamentdepinelldesolsons,,,,,,f
650098,Ajuntament d'Ivorra,,,,,,,L01251142,,,,{},,t,f,ajuntamentdivorra,,,,,,f
650158,Ajuntament de Maials,,,4,25133,25,9,L01251333,,,,{},,t,f,ajuntamentdemaials,,,,,,f
650424,Ajuntament de Cabó,,,4,25061,25,9,L01250616,,,,{},,t,f,ajuntamentdecab,,,,,,f
650780,Ajuntament de la Nou de Gaià,,,4,43097,43,9,L01430976,,,,{},,t,f,ajuntamentdelanoudegai,,,,,,f
651066,Ajuntament d'Olvan,,,,,,,L01081445,,,,{},,t,f,ajuntamentdolvan,,,,,,f
652088,"CSC SERVEIS INSTRUMENTALS, SA",,,0,,,,A99999975,,,,{},,t,f,cscserveisinstrumentalssa,,,,,,f
652595,Ajuntament de Cava,,,4,25071,25,9,L01250714,,,,{},,t,f,ajuntamentdecava,,,,,,f
652833,Ajuntament de la Quar,,,4,,,,L01081770,,,,{},,t,f,ajuntamentdelaquar,,,,,,f
653287,Ajuntament de Pardines,,,4,17125,17,9,L01171254,,,,{},,t,f,ajuntamentdepardines,,,,,,f
653333,Ajuntament de Vinebre,,,4,43177,43,9,L01431779,,,,{},,t,f,ajuntamentdevinebre,,,,,,f
654081,"LA PINASSA, Promocions i Serveis Municipals, SA",,,0,,,,LO1082303,,,,{A60363488},,t,t,lapinassapromocionsiserveismunicipalssa,,,,,,f
756286,Alcaldía del Ayuntamiento de Cubillas de Cerrato,,,4,34066,34,7,L01340663,,,,{P3406600A},,t,f,alcaldadelayuntamientodecubillasdecerrato,"Plaza Jesús Mañueco, 1",34219,España,ES,Vertavillo,f
756203,Presidencia de la Mancomunidad Campiña Baja,,,,19071,19,8,L05190005,,,,{P1900003C},,t,f,presidenciadelamancomunidadcampiabaja,"Plaza de la Constitución, 1",19170,España,ES,"Casar, El",f
756464,Dirección General de Promoción Económica del Gobierno de Canarias,,,2,,,5,A05017316,,,,{},,t,f,direccingeneraldepromocineconmicadelgobiernodecanarias,,,,,,f
756806,Mancomunitat Intermunicipal del Cardener,,,,,,,L05080044,,,,{},,t,f,mancomunitatintermunicipaldelcardener,,,,,,f
756994,Gerencia de Aguas de Ceuta Empresa Municipal S.A.,,,0,51001,51,18,A18023732,,,,{A11950417},,t,t,gerenciadeaguasdeceutaempresamunicipalsa,"Solís, 1",51001,España,ES,Ceuta,f
758139,Dirección del Centro Penitenciario de Álava,,,,1901,1,16,E04919601,,,,{S0100009J},,t,f,direccindelcentropenitenciariodelava,"Portillo San Miguel, 1",1230,España,ES,Iruña Oka/Iruña de Oca,f
757905,Ajuntament de Bot,,,4,43032,43,9,L01430326,,,,{},,t,f,ajuntamentdebot,,,,,,f
757957,Departament de Polítiques Digitals i Administració Pública,,,,,,,A09002977,,,,{},,t,f,departamentdepoltiquesdigitalsiadministracipblica,,,,,,f
758447,"Empresa Municipal de Serveis Públics, SL",,,0,,,,LA0009485,,,,{},,t,f,empresamunicipaldeserveispblicssl,,,,,,f
758718,Comandancia Guardia Civil de Alicante,,,,3014,3,10,E03129904,,,,{S0316004A},,t,f,comandanciaguardiacivildealicante,"San Vicente, 52",3004,España,ES,Alicante/Alacant,f
766396,Pleno del Ayuntamiento de Badules,,,4,50040,50,2,L01500401,,,,{P5004000E},,t,f,plenodelayuntamientodebadules,Pza. Iglesia S/N,50491,España,ES,Romanos,f
787970,Pleno del Ayuntamiento de Méntrida,,,4,45099,45,8,L01450993,,,,{P4510000E},,t,t,plenodelayuntamientodemntrida,"Pza. de España, 1",45930,España,ES,Méntrida,f
812871,Subdirección General de Servicios y Coordinación,,,,28079,28,13,E05072501,,,,{S2801449F},,t,f,subdireccingeneraldeserviciosycoordinacin,"Paseo de la Castellana, 63",28071,España,ES,Madrid,f
814446,Ajuntament de Vallmoll,,,4,43160,43,9,L01431606,,,,{},,t,f,ajuntamentdevallmoll,,,,,,f
815055,Alcaldía del Ayuntamiento de Gómara,,,4,42096,42,7,L01420964,,,,{P4215200I},,t,f,alcaldadelayuntamientodegmara,"Plaza Mayor, 1",42120,España,ES,Gómara,f
821838,AYTO. MORA,,,4,45142,45,8,L01451066,,,,{P4510700J},,t,t,aytomora,PLAZA CONSTITUCION 1,45400,España,ES,Quintanar de la Orden,f
830786,Junta de Gobierno del Ayuntamiento de Argés,,,4,45016,45,8,L01450165,,,,{P4501600C},,t,t,juntadegobiernodelayuntamientodeargs,"Plaza de la Constitución, 8 - ",45122,España,ES,Argés,f
846070,Pleno del Ayuntamiento de Casas de Guijarro,,,4,16063,16,8,L01160632,,,,{P1606400H},,t,f,plenodelayuntamientodecasasdeguijarro,"Cruz, 3",16708,España,ES,Pozoamargo,f
846078,Dirección del Centro Penitenciario de La Moraleja - Dueñas,,,,34069,34,7,E03120901,,,,{S3416003F},,t,f,direccindelcentropenitenciariodelamoralejadueas,Ctra. Local P-120,34210,España,ES,Dueñas,f
846133,Alcaldía del Ayuntamiento de Cañas,,,4,26040,26,17,L01260407,,,,{P2604000F},,t,f,alcaldadelayuntamientodecaas,"Real, 54",26325,España,ES,Villarejo,f
846525,Ajuntament de Sant Antoni de Vilamajor,,,4,8198,8,9,L01081982,,,,{},,t,f,ajuntamentdesantantonidevilamajor,,,,,,f
846543,Ajuntament de Ciutadilla,,,4,25074,25,9,L01250740,,,,{},,t,f,ajuntamentdeciutadilla,,,,,,f
846824,"Gerencia de la Empresa Insular de Artesanía, S.A.",,,0,38026,38,5,LA0002286,,,,{A38223350},,t,t,gerenciadelaempresainsulardeartesanasa,"Tomás Zerolo, 27",38300,España,ES,"Orotava, La",f
847152,Ajuntament de Castellar de la Ribera,,,4,25064,25,9,L01250642,,,,{},,t,f,ajuntamentdecastellardelaribera,,,,,,f
847606,Ajuntament d'Algerri,,,,,,,L01250156,,,,{},,t,f,ajuntamentdalgerri,,,,,,f
848416,Pleno del Ayuntamiento de Villar del Pedroso,,,4,10213,10,11,L01102132,,,,{P1021700H},,t,f,plenodelayuntamientodevillardelpedroso,"Plaza del Ayuntamiento, 1",10330,España,ES,Villar del Pedroso,f
849494,Pleno del Ayuntamiento de Ibieca,,,4,22126,22,2,L01221262,,,,{P2217400G},,t,f,plenodelayuntamientodeibieca,Plaza Mayor 1,22122,España,ES,Siétamo,f
874705,Pleno del Ayuntamiento de Montearagón,,,4,45104,45,8,L01451040,,,,{P4510500D},,t,f,plenodelayuntamientodemontearagn,"Pozo, 8",45685,España,ES,Montearagón,f
874941,Mancomunitat d'Iniciatives pel Desenvolupament Integral del Territori (MIDIT),,,,,,,L05430011,,,,{},,t,f,mancomunitatdiniciativespeldesenvolupamentintegraldelterritorimidit,,,,,,f
2,Presidencia de Diputación Provincial de Albacete,,,3,2003,2,8,L02000002,,,,{P0200000H},,t,f,presidenciadediputacinprovincialdealbacete,"Paseo de la Libertad, 5",2071,España,ES,Albacete,f
51,Alcaldía del Ayuntamiento de Alhaurín el Grande,,,4,29008,29,1,L01290081,,,,{P2900800J},,t,f,alcaldadelayuntamientodealhaurnelgrande,Plaza del Convento s/n,29120,España,ES,Alhaurín el Grande,f
125,Pleno del Ayuntamiento de Mosqueruela,,,4,44160,44,2,L01441601,,,,{P4416900A},,t,f,plenodelayuntamientodemosqueruela,"Plaza Mayor, s/n",44410,España,ES,Mosqueruela,f
101,Alcaldia del Concello de Ramiras ,,,,32068,32,12,L01320684,,,,{P3206900G},,t,f,alcaldiadelconcelloderamiras,O picouto s/n,32810,España,ES,Ramirás,f
84,Pleno del Ayuntamiento de Villalmanzo,,,4,9442,9,7,L01094424,,,,{P0945600E},,t,f,plenodelayuntamientodevillalmanzo,Plaza Mayor nº 1,9390,España,ES,Villalmanzo,f
147,Banco de España,,,,28079,28,13,I00000381,,,,{Q2802472G},,t,f,bancodeespaa,"Alcalá, 48",28014,España,ES,Madrid,f
92,Alcaldia del Ayuntamiento de Guadalupe,,,4,10087,10,11,L01100876,,,,{P1009000I},,t,f,alcaldiadelayuntamientodeguadalupe,"Avenida Conde de Barcelona, 2",10140,España,ES,Guadalupe,f
90,Pleno del Ayuntamiento de Sella,,,4,3124,3,10,L01031246,,,,{P0312400E},,t,f,plenodelayuntamientodesella,"Plaza Mayor, 16",3579,España,ES,Sella,f
250,Junta de Gobierno del Ayuntamiento de Daganzo de Arriba,,,4,28053,28,13,L01280534,,,,{P2805300G},,t,f,juntadegobiernodelayuntamientodedaganzodearriba,"Plaza de la Villa, 1",28814,España,ES,Daganzo de Arriba,f
239,Presidencia de la Diputación Provincial de A Coruña,,,3,15030,15,12,L02000015,,,,{P1500000C},,t,f,presidenciadeladiputacinprovincialdeacorua,"Avda. do Porto da Coruña, 2",15003,España,ES,"Coruña, A",f
241,Junta de Gobierno Local del Ayuntamiento de Arcos de la Frontera,,,4,11006,11,1,L01110064,,,,{P1100600D},,t,f,juntadegobiernolocaldelayuntamientodearcosdelafrontera,"Plaza del Cabildo, 1",11630,España,ES,Arcos de la Frontera,f
189,Junta de Gobierno del Ayuntamiento de San Sebastián de los Reyes,,,4,28134,28,13,L01281343,,,,{P2813400E},,t,f,juntadegobiernodelayuntamientodesansebastindelosreyes,"Plaza de la Iglesia, 7, 4ª planta",28701,España,ES,San Sebastián de los Reyes,f
341,Junta de Gobierno del Ayuntamiento de Socuéllamos,,,4,13078,13,8,L01130782,,,,{P1307800A},,t,f,juntadegobiernodelayuntamientodesocullamos,"Plaza de la Constitución, 1",13630,España,ES,Socuéllamos,f
356,Concejalía Delegada de Contratación del Ayuntamiento de Mijas,,,4,29070,29,1,L01290705,,,,{P2907000J},,t,f,concejaladelegadadecontratacindelayuntamientodemijas,"Avda. Virgen de la Peña, 2",29650,España,ES,Mijas,f
410,Alcaldía del Ayuntamiento de L'Alcora,,,4,12005,12,10,L01120056,,,,{P1200500E},,t,f,alcaldadelayuntamientodelalcora,"San Francisco, 5",12110,España,ES,"Alcora, l'",f
404,Jefatura de Asuntos Económicos del Mando de Apoyo Logístico,,,,28079,28,13,EA0003089,,,,{S2800811H},,t,t,jefaturadeasuntoseconmicosdelmandodeapoyologstico,C/ Prim 4-6,28071,España,ES,Madrid,f
405,Presidencia de la Confederación Hidrográfica del Cantábrico,,,,33044,33,3,E04803403,,,,{Q3317001J},,t,f,presidenciadelaconfederacinhidrogrficadelcantbrico,Plaza de España 2,33071,España,ES,Oviedo,f
519,Delegación del Gobierno en Cataluña,,,,8019,8,9,EA0040446,,,,{S0816002J},,t,f,delegacindelgobiernoencatalua,Mallorca 278,8037,España,ES,Barcelona,f
532,Pleno del Ayuntamiento de Villamediana de Iregua,,,4,26168,26,17,L01261682,,,,{P2616900C},,t,f,plenodelayuntamientodevillamedianadeiregua,"Plaza Cándido Sarramián, 1",26142,España,ES,Villamediana de Iregua,f
567,Alcaldía de Ayuntamiento de la Victoria,,,4,14065,14,1,L01140654,,,,{P1406500G},,t,f,alcaldadeayuntamientodelavictoria,"Plaza De España, 7",14140,España,ES,"Victoria, La",f
707,"Empresa Municipal de Transportes de Madrid, S.A.",,,0,28079,28,13,LA0008678,,,,{A28046316},,t,t,empresamunicipaldetransportesdemadridsa,"Cerro de la Plata, 4",28007,España,ES,Madrid,f
710,Alcaldía del Ayuntamiento de Polanco,,,4,39054,39,6,L01390540,,,,{P3905400B},,t,f,alcaldadelayuntamientodepolanco,Barrio de La Iglesia R-29,39313,España,ES,Polanco,f
835,Pleno del Ayuntamiento de Vallecillo,,,4,24191,24,7,L01241916,,,,{P2419400C},,t,f,plenodelayuntamientodevallecillo,,,,,,f
845,Alcaldía del Ayuntamiento de Villargordo del Cabriel,,,4,46259,46,10,L01462592,,,,{P4626100D},,t,f,alcaldadelayuntamientodevillargordodelcabriel,"Carretera, 26",46317,España,ES,Villargordo del Cabriel,f
839,Alcaldía del Ayuntamiento de Torrelacárcel,,,4,44226,44,2,L01442268,,,,{P4423900B},,t,f,alcaldadelayuntamientodetorrelacrcel,"Mayor, 25",44382,España,ES,Torrelacárcel,f
1168,Alcaldía del Ayuntamiento de Huesa del Común,,,4,44184,44,2,L01441256,,,,{P4413100A},,t,f,alcaldadelayuntamientodehuesadelcomn,"Calle Capellanias, Nº1",44213,España,ES,Plou,f
1216,Presidencia de la Comarca Hoya de Huesca - Plana de Uesca,,,,22125,22,2,L06020022,,,,{P2200132E},,t,f,presidenciadelacomarcahoyadehuescaplanadeuesca,"Berenguer, 2-4",22002,España,ES,Huesca,f
1376,Pleno del Ayuntamiento de Mallén,,,4,50160,50,2,L01501605,,,,{P5016100I},,t,f,plenodelayuntamientodemalln,"Plaza España,1",50550,España,ES,Mallén,f
1585,Junta Vecinal de la Entidad Local Menor de Quintanilla de las Carretas,,,,9338,9,7,L04090383,,,,{P0900088F},,t,f,juntavecinaldelaentidadlocalmenordequintanilladelascarretas,Plaza del Ayuntamiento s/n,9230,España,ES,San Mamés de Burgos,f
1777,Presidencia de la Mancomunidad de Servicios Sociales y Mujer La Maliciosa,,,,28068,28,13,L05280046,,,,{P2800057H},,t,f,presidenciadelamancomunidaddeserviciossocialesymujerlamaliciosa,Recaredo Collar nº 6,28440,España,ES,Guadarrama,f
2027,Alcaldía de Ayuntamiento de Santaella,,,4,14060,14,1,L01140608,,,,{P1406000H},,t,f,alcaldadeayuntamientodesantaella,"Plaza Mayor, 6",14546,España,ES,Santaella,f
2128,Concejalía de Contratación del Ayuntamiento de Palencia,,,4,34120,34,7,L01341202,,,,{P3412000F},,t,f,concejaladecontratacindelayuntamientodepalencia,Plaza Mayor 1,34001,España,ES,Palencia,f
2153,TGSS-Dirección provincial de Álava,,,3,1059,1,16,EA0021304,,,,{Q0119004J},,t,f,tgssdireccinprovincialdelava,"Duque de Wellington, 31",1010,España,ES,Vitoria-Gasteiz,f
2105,Alcaldía del Ayuntamiento de Villanueva del Duque,,,4,14070,14,1,L01140706,,,,{P1407000G},,t,f,alcaldadelayuntamientodevillanuevadelduque,"Plaza del Duque de Béjar, 1",14250,España,ES,Villanueva del Duque,f
2101,Alcaldía del Ayuntamiento de Vilariño de Conso,,,4,32092,32,12,L01320929,,,,{P3209300G},,t,f,alcaldadelayuntamientodevilariodeconso,"Rua do Museo, 3",32557,España,ES,Vilariño de Conso,f
2356,Alcaldía del Ayuntamiento de Es Mercadal,,,4,7037,7,4,L01070374,,,,{P0703700E},,t,f,alcaldadelayuntamientodeesmercadal,"C/ Major, 16",7740,España,ES,"Mercadal, Es",f
2435,Xunta de Goberno Local del Concello de Trazo,,,,15086,15,12,L01150866,,,,{P1508700J},,t,f,xuntadegobernolocaldelconcellodetrazo,Viaño Pequeño,15687,España,ES,Trazo,f
2479,Tribunal Económico-Administrativo Municipal de Madrid,,,2,,,13,LA0007892,,,,{},,t,f,tribunaleconmicoadministrativomunicipaldemadrid,,,,,,f
2573,Alcaldía del Ayuntamiento de Castrocontrigo,,,4,24047,24,7,L01240476,,,,{P2404900I},,t,f,alcaldadelayuntamientodecastrocontrigo,Avenida Rey Gunderico 3,24735,España,ES,Castrocontrigo,f
2566,Junta de Gobierno del Ayuntamiento de Biar,,,4,3043,3,10,L01030438,,,,{P0304300G},,t,f,juntadegobiernodelayuntamientodebiar,"Plaza de la Constitución, 1",3410,España,ES,Biar,f
2755,Sección de Asuntos Económicos de la Dirección de Infraestructura,,,,28079,28,13,EA0003073,,,,{S2830108C},,t,f,seccindeasuntoseconmicosdeladireccindeinfraestructura,"Prim, 6-8",28071,España,ES,Madrid,f
2750,Junta de Gobierno del Ayuntamiento de Alcalá la Real,,,4,23002,23,1,L01230026,,,,{P2300200I},,t,f,juntadegobiernodelayuntamientodealcallareal,"Plaza del Ayuntamiento, 1",23680,España,ES,Alcalá la Real,f
2732,Alcaldia del Ayuntamiento de Fuente Obejuna,,,4,14029,14,1,L01140291,,,,{P1402900C},,t,f,alcaldiadelayuntamientodefuenteobejuna,"Plaza Lope de Vega, s/n",14290,España,ES,Fuente Obejuna,f
3005,Alcaldía del Ayuntamiento de Pájara,,,4,35031,35,5,L01350154,,,,{P3501600E},,t,t,alcaldadelayuntamientodepjara,"Nuestra Señora de Regla, s/n",35628,España,ES,Valsequillo de Gran Canaria,f
3325,Junta de Gobierno del Ayuntamiento del Real Sitio de San Lorenzo de El Escorial ,,,4,28131,28,13,L01281317,,,,{P2813100A},,t,t,juntadegobiernodelayuntamientodelrealsitiodesanlorenzodeelescorial,Plaza de la Constitución 3,28200,España,ES,San Lorenzo de El Escorial,f
3184,Pleno del Ayuntamiento de Tórtola de Henares,,,4,19286,19,8,L01192862,,,,{P1934600F},,t,f,plenodelayuntamientodetrtoladehenares,Plaza de España nº 1,19198,España,ES,Tórtola de Henares,f
3227,Alcaldía del Ayuntamiento de Loja,,,4,18122,18,1,L01181226,,,,{P1812300J},,t,f,alcaldadelayuntamientodeloja,"Duque de Valencia, 1",18300,España,ES,Loja,f
3303,Alcaldía del Ayuntamiento de Águilas,,,4,30003,30,14,L01300032,,,,{P3000300H},,t,f,alcaldadelayuntamientodeguilas,"Plaza de España, 14",30880,España,ES,Águilas,f
3327,Pleno del Ayuntamiento de Olba,,,4,44171,44,2,L01441716,,,,{P4418000H},,t,f,plenodelayuntamientodeolba,"Plaza del Ayuntamiento, 1",44479,España,ES,Olba,f
3421,Alcaldia del Ayuntamiento de Almudaina,,,4,3038,3,10,L01030165,,,,{P0301600L},,t,f,alcaldiadelayuntamientodealmudaina,"Les Moreses, 9",3827,España,ES,Benimarfull,f
3577,Pleno del Ayuntamiento de Minglanilla,,,4,16125,16,8,L01161258,,,,{P1613300A},,t,f,plenodelayuntamientodeminglanilla,"Plaza de la Iglesia, 1",16260,España,ES,Minglanilla,f
3542,Subdelegación del Gobierno en Guipuzcoa,,,,20069,20,16,EA0040533,,,,{S2016001F},,t,f,subdelegacindelgobiernoenguipuzcoa,Pza. Pio XII 6,20010,España,ES,Donostia/San Sebastián,f
3541,Alcaldia del Ayuntamiento de Potes,,,4,39055,39,6,L01390553,,,,{P3905500I},,t,f,alcaldiadelayuntamientodepotes,"San Roque, 7",39570,España,ES,Potes,f
3557,Pleno del Ayuntamiento de Jaraicejo,,,4,10103,10,11,L01101035,,,,{P1010600C},,t,f,plenodelayuntamientodejaraicejo,"Plaza de la Constitución, 1",10380,España,ES,Jaraicejo,f
3669,Alcaldía del Ayuntamiento de Velilla de San Antonio,,,4,28167,28,13,L01281678,,,,{P2816700E},,t,f,alcaldadelayuntamientodevelilladesanantonio,"Plaza de la Constitución, 1",28891,España,ES,Velilla de San Antonio,f
3790,Presidente de la Mancomunidad Barrio del Cristo Alcaladía de Poblet,,,,46102,46,10,L05460004,,,,{P4600018H},,t,f,presidentedelamancomunidadbarriodelcristoalcaladadepoblet,Plaza Pais Valencià 1,46930,España,ES,Quart de Poblet,f
3838,Junta de Gobierno Local del Ayuntamiento de San Martín de Valdeiglesias,,,4,28133,28,13,L01281338,,,,{P2813300G},,t,f,juntadegobiernolocaldelayuntamientodesanmartndevaldeiglesias,"Plaza Real, 1",28680,España,ES,San Martín de Valdeiglesias,f
3925,Alcaldía del Ayuntamiento de San Miguel de Salinas,,,4,3120,3,10,L01031203,,,,{P0312000C},,t,f,alcaldadelayuntamientodesanmigueldesalinas,Calle Diecinueve de Abril nº34,3193,España,ES,San Miguel de Salinas,f
4005,Alcaldía del Ayuntamiento de Hontanares de Eresma,,,4,40103,40,7,L01401018,,,,{P4011600F},,t,f,alcaldadelayuntamientodehontanaresdeeresma,Travesía Real nº 1,40490,España,ES,"Huertos, Los",f
4047,Junta de Gobierno Local del Ayuntamiento de Villanueva del Pardillo,,,4,28177,28,13,L01281776,,,,{P2817700D},,t,f,juntadegobiernolocaldelayuntamientodevillanuevadelpardillo,"Plaza Mayor, 1",28229,España,ES,Villanueva del Pardillo,f
3956,Junta de Gobierno del Ayuntamiento de Cadrete,,,4,50066,50,2,L01500665,,,,{P5006600J},,t,f,juntadegobiernodelayuntamientodecadrete,"Plaza de Aragón, 5",50420,España,ES,Cadrete,f
4098,Pleno del Ayuntamiento de Casas del Monte,,,4,10055,10,11,L01100553,,,,{P1005600J},,t,f,plenodelayuntamientodecasasdelmonte,"Plaza de España, 7",10730,España,ES,Casas del Monte,f
4295,Alcaldía del Ayuntamiento de Madridejos,,,4,45087,45,8,L01450876,,,,{P4508800B},,t,f,alcaldadelayuntamientodemadridejos,"Plaza de Ayuntamiento, s/n",45710,España,ES,Madridejos,f
4325,Junta de Gobierno del Ayuntamiento de La Rinconada,,,4,41081,41,1,L01410819,,,,{P4108100A},,t,f,juntadegobiernodelayuntamientodelarinconada,"Plaza de España, 6",41309,España,ES,"Rinconada, La",f
4456,Alcaldía del Ayuntamiento de Cuevas de San Marcos,,,4,29049,29,1,L01290496,,,,{P2904900D},,t,f,alcaldadelayuntamientodecuevasdesanmarcos,"Plaza Luis de Armiñan, 32 - ",29210,España,ES,Cuevas de San Marcos,f
4596,Alcaldía del Ayuntamiento de Dílar,,,4,18068,18,1,L01180687,,,,{P1807000C},,t,f,alcaldadelayuntamientodedlar,Calle Agua,18152,España,ES,Dílar,f
4463,Mesa de la Asamblea de Madrid,,,2,28079,28,13,I00000081,,,,{S7800006D},,t,f,mesadelaasambleademadrid,"Plaza de la Asamblea de Madrid , 1",28018,España,ES,Madrid,f
4695,Presidencia de la Mancomunidad de Municipios de la Costa del Sol Occidental,,,,29069,29,1,L05290001,,,,{P2900001E},,t,f,presidenciadelamancomunidaddemunicipiosdelacostadelsoloccidental,c/ Bonanza s/n Urbanización Playas del Arenal,29604,España,ES,Marbella,f
4697,Junta de Gobierno del Ayuntamiento de Serón,,,4,4083,4,1,L01040834,,,,{P0408300B},,t,f,juntadegobiernodelayuntamientodesern,"Plaza Nueva, 1",4890,España,ES,Serón,f
4966,Junta de Gobierno Local del Ayuntamiento de Castropol,,,4,33017,33,3,L01330175,,,,{P3301700E},,t,f,juntadegobiernolocaldelayuntamientodecastropol,Plaza del Ayuntamiento 1,33760,España,ES,Castropol,f
5160,Alcaldía del Ayuntamiento de Nogueira de Ramuín,,,4,32052,32,12,L01320527,,,,{P3205300A},,t,f,alcaldadelayuntamientodenogueiraderamun,,,,,,f
5162,Alcaldía del Ayuntamiento de Villanueva de Castellón,,,4,46257,46,10,L01462573,,,,{P4625900H},,t,f,alcaldadelayuntamientodevillanuevadecastelln,"Pl. Ajuntament, 8",46270,España,ES,Villanueva de Castellón,f
5150,Pleno del Ayuntamiento de Golmayo,,,4,42173,42,7,L01420951,,,,{P4215100A},,t,f,plenodelayuntamientodegolmayo,"Ctra. Valladolid, 34",42190,España,ES,Soria,f
5377,Alcaldía del Ayuntamiento de Gozón,,,4,33025,33,3,L01330254,,,,{P3302500H},,t,f,alcaldadelayuntamientodegozn,"Plaza de la Villa, 2",33440,España,ES,Gozón,f
5386,Alcaldía del Ayuntamiento de Sallent de Gállego,,,4,22204,22,2,L01222049,,,,{P2228200H},,t,f,alcaldadelayuntamientodesallentdegllego,"Francia, 4",22640,España,ES,Sallent de Gállego,f
5408,Alcaldía del Ayuntamiento de Castro-Urdiales,,,4,39020,39,6,L01390204,,,,{P3902000C},,t,f,alcaldadelayuntamientodecastrourdiales,"Plaza del Ayuntamiento, 1",39700,España,ES,Castro-Urdiales,f
5598,Alcaldía del Ayuntamiento de Antigua,,,4,35003,35,5,L01350038,,,,{P3500300C},,t,f,alcaldadelayuntamientodeantigua,"Marcos Trujillo, 1",35630,España,ES,Antigua,f
5954,Alcalde del Ayuntamiento de Nonaspe,,,4,50189,50,2,L01501895,,,,{P5019000H},,t,f,alcaldedelayuntamientodenonaspe,"Calle Huche, 9",50794,España,ES,Nonaspe,f
5922,Alcaldía del Ayuntamiento de Villamartin,,,4,11041,11,1,L01110414,,,,{P1104100A},,t,f,alcaldadelayuntamientodevillamartin,"Plaza del Ayuntamientos, 1",11650,España,ES,Villamartín,f
5986,Presidencia de la Mancomunidad Comarca de la Sidra,,,,33040,33,3,L05330010,,,,{P3300023C},,t,f,presidenciadelamancomunidadcomarcadelasidra,Paraes 47,33529,España,ES,Nava,f
6034,Alcaldía del Ayuntamiento de Vejer de la Frontera,,,4,11039,11,1,L01110393,,,,{P1103900E},,t,f,alcaldadelayuntamientodevejerdelafrontera,"Plaza de España, nº 1",11150,España,ES,Vejer de la Frontera,f
6079,Junta de Gobierno del Ayuntamiento de Valdemoro,,,4,28161,28,13,L01281610,,,,{P2816100H},,t,f,juntadegobiernodelayuntamientodevaldemoro,"Plaza de la Constitución, 11",28341,España,ES,Valdemoro,f
5999,Pleno del Ayuntamiento de Ausejo,,,4,26020,26,17,L01260201,,,,{P2602000H},,t,f,plenodelayuntamientodeausejo,Cava 1,26513,España,ES,Ausejo,f
6401,Alcaldía del Ayuntamiento de Alborache,,,4,46012,46,10,L01460121,,,,{P4601200A},,t,f,alcaldadelayuntamientodealborache,"Avda. de la Música, 32",46369,España,ES,Alborache,f
